slug,doi,journal,item_id,score,note
10-3390-aquacj6020014,10.3390/aquacj6020014,Aquaculture,fate_end,Y,"For condition index, 30 oysters per site: 'organisms cleaned, opened, and soft tissues separated'; tissues dried at 80°C for 48h and weighed. Method of euthanasia not explicitly named but implied by t"
10-3390-aquacj6020014,10.3390/aquacj6020014,Aquaculture,behaviour_general,N,"No description of species-typical behavior, refugia, enrichment, or disturbance minimization in the suspended tray system."
10-3390-aquacj6020014,10.3390/aquacj6020014,Aquaculture,affect_indicators,N,No behavioral or physiological stress indicators documented; no precautionary measures for affective capacity uncertainty discussed.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,_eligibility,Y,Empirical study using live juvenile and adult freshwater prawns (Macrobrachium caementarius) in recirculating aquaculture system experiments.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,subjects_taxon,Y,Macrobrachium caementarius identified; two life stages: juveniles (mean 1.79±0.17g) and adults (mean 15.91±0.63g).
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,subjects_source,Y,"Prawns obtained from Crustacean Culture Laboratory of Universidad Católica del Norte (UCN), a lab colony."
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,subjects_n,Y,Two life-stage groups; three replicate tanks per stage (n=3); three 24h trials per tank; no attrition reported.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,proc_handling,Y,"Acclimation for 15 days prior to experiment; housed in fiberglass tanks; density specified (46 ind/m² juveniles, 19 ind/m² adults)."
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,proc_anaesthesia,NA,No invasive procedures or killing during experimental period; only physiological measurements and feeding.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,proc_biosecurity,Y,Recirculating system with biofilter; make-up water from municipal supply with 24h aeration for dechlorination.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,ethics_review,Y,Reviewed and approved by ethics and biotechnology committee (CECUCN) at Universidad Católica del Norte; approval date 16 November 2021.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,ethics_endpoints,N,No explicit statement of predefined humane endpoints or anticipated impacts; no field work involved.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,ethics_statement,Y,"Statement that authors followed 'all applicable international, national, and institutional guidelines for the care and use of animals.'"
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,nutrition_diet,Y,"Commercial salmonid diet (48.5% crude protein, 18.5% lipids, 1.9% crude fiber, 12% ash, 10% moisture); fed at 5% body weight/day."
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,env_housing,Y,"Fiberglass tanks 1.46m² surface, 0.5m³ volume; temperature maintained at 23°C; 12 PVC shelters per tank; outdoor under natural photoperiod; water inlet 12 L/min."
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,env_acclimation,Y,15-day acclimation period to experimental culture conditions prior to start of experiment.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,env_field,NA,Pure lab/indoor RAS study; no field component.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,health_monitoring,Y,Visual confirmation of feeding activity; monitoring of molt events (exuviae removed daily); observations of abnormal behaviour (none recorded).
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,health_injury,Y,No mortality occurred during experimental periods; no abnormal behavioural signs recorded; statement that no molting occurred during 24h batch measurement windows.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,fate_end,N,No explicit statement of killing method; prawns were maintained alive throughout study and no disposal method is mentioned.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,behaviour_general,Y,PVC tube shelters provided (12 per tank); feeding confirmed actively observed within 15 min of feed addition; note of territorial behaviour potential.
10-3390-aquacj6030023,10.3390/aquacj6030023,Aquaculture,affect_indicators,Y,"Observations for abnormal behavioural signs (surfacing, aggregation, erratic swimming) recorded; no stress or distress indicators observed."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,_eligibility,Y,Empirical study using live Pacific white shrimp (Litopenaeus vannamei) in controlled aquaculture trials.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,subjects_taxon,Y,"Pacific white shrimp, Litopenaeus vannamei; post-larvae and juveniles; sexes not specified."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,subjects_source,Y,"Post-larvae supplied by Homegrown Shrimp LLC, Indiantown, FL, USA; commercial source named."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,subjects_n,Y,"Green water trial: 30 shrimp per tank, 36 tanks, 9 diets with 4 replicates. Clear water trial: 15 shrimp per tank, 44 tanks, 9 diets with 4-5 replicates. Initial weights reported."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,proc_handling,Y,Post-larvae acclimated and nursed until appropriate size; stocked into tanks at specified densities; bulk-weighed biweekly or weekly.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,proc_anaesthesia,NA,"No invasive procedures performed; study involved feeding trials and non-invasive sampling (freezing for composition analysis, gut samples)."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,proc_biosecurity,N,No mention of escape prevention measures or disposal protocols for contaminated material in captive systems.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,ethics_review,Y,Institutional Review Board Statement states: 'US law does not include invertebrates in IACUC requirement...This study was exempt from IACUC review.'
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,ethics_endpoints,N,No predefined humane endpoints mentioned; study does not address anticipated non-target impacts or mortality management protocols.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,ethics_statement,N,"No statement engaging with welfare considerations or the three Rs; compliance mentions are regulatory, not welfare-reasoning based."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,nutrition_diet,Y,Nine diets formulated with different soybean protein sources; iso-nitrogenous (35 g 100g−1 protein) and iso-lipidic (8 g 100g−1 lipid); fed four times daily (green water) or based on FCR (clear water)
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,env_housing,Y,"Green water: 800 L tanks, aeration via airstones, fluidized bed filters, 5% daily water exchange. Clear water: 80 L glass aquaria connected to 800 L reservoir, bead filter and biological filter, airst"
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,env_acclimation,Y,Post-larvae acclimated and placed in nursery tank for rearing until appropriate size before stocking into experimental tanks; duration of acclimation period not explicitly stated.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,env_field,NA,Both trials conducted indoors/in controlled aquaculture systems; no field component.
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,health_monitoring,Y,"Water quality parameters monitored twice daily (temperature, salinity, dissolved oxygen, pH); weekly (green water) or biweekly (clear water) measurements of TAN, nitrite, nitrate, alkalinity, calcium,"
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,health_injury,N,"No mention of injuries, unexpected deaths, disease screening, or explicit statement that none occurred; survival rates reported but no narrative of events."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,fate_end,Y,Shrimp samples frozen at −20°C for whole-body composition analysis; gut samples frozen in liquid nitrogen and stored at −80°C for microbiota analysis. Specific killing method not explicitly named but 
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,behaviour_general,N,"No description of enclosure design supporting species-typical behaviour, refugia, enrichment, or disturbance minimisation measures."
10-3390-aquacj6030025,10.3390/aquacj6030025,Aquaculture,affect_indicators,N,No behavioural or physiological stress indicators assessed; no precautionary measures discussed regarding affective capacity in shrimp.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,_eligibility,Y,Empirical study using live wolf spiders (Schizocosa ocreata) in controlled laboratory experiments.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,subjects_taxon,Y,"Schizocosa ocreata (wolf spider); collected as juveniles in spring 2021, tested as adults; females used in trials."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,subjects_source,Y,"Wild-collected at Cincinnati Nature Center, Rowe Woods facility, Clermont County, OH, spring 2021; raised to maturity in lab."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,subjects_n,Y,"Three treatment groups: infected N=77, control 1 N=72, control 2 N=70; analysis focused on N=149 (infected + control 1)."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,proc_handling,Y,"Spiders collected as juveniles, housed individually in Solo deli containers; monitored daily for moulting and development."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,proc_anaesthesia,NA,No surgical or invasive procedures performed; infection was oral (bacterial suspension droplet); no anaesthesia needed.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,proc_biosecurity,N,No mention of escape prevention measures or disposal of contaminated material; species is native to study region.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,ethics_review,N,"No mention of institutional ethics review, permit numbers, or regulatory approval; no explicit statement about ethics review."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,ethics_endpoints,N,No predefined humane endpoints described; no discussion of anticipated non-target impacts or injury prevention.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,ethics_statement,N,No engagement with welfare considerations or three Rs principles; study focused on behavioural outcomes without welfare discussion.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,nutrition_diet,Y,Fed two 3.2 mm crickets twice weekly; water ad libitum via sterile cotton dental wick; fasted 2 days before trials.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,env_housing,Y,"Individual opaque plastic Solo deli containers (9 cm diameter, 5 cm tall); 13:11 h light:dark cycle; 24±1°C; humidity >50%."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,env_acclimation,Y,Spiders raised from juvenile to maturity under controlled conditions; tested at 2–3 weeks post-final moult at peak receptivity.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,env_field,NA,Pure laboratory study; field collection described but no field holding or experimental procedures in field.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,health_monitoring,Y,All individuals monitored daily to record moulting and document development; compromised individuals excluded from study.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,health_injury,N,"No explicit statement about injuries, mortality, or unexpected deaths during the experiment; exclusion criteria mentioned but no outcome data."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,fate_end,N,No specific method of killing or final disposition of spiders described; study does not address how animals were euthanised at conclusion.
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,behaviour_general,Y,"Experimental arena (20 cm diameter, 7 cm height) allowed observable mating behaviour; video/vibratory playback stimuli presented; 5 min trials conducted."
10-1016-j-anbehav-2026-123540,10.1016/j.anbehav.2026.123540,Animal Behaviour,affect_indicators,Y,"Female receptivity displays (slow pivot, settle, tandem leg extend) quantified; receptivity measured as proxy for mate choosiness and preference."
10-1016-j-anbehav-2026-123545,10.1016/j.anbehav.2026.123545,Animal Behaviour,_eligibility,Y,"Empirical study using live invertebrates (ants, Formica selysi) throughout multiple experiments."
10-1016-j-anbehav-2026-123545,10.1016/j.anbehav.2026.123545,Animal Behaviour,subjects_taxon,Y,"Formica selysi (Alpine silver ant) specified; workers, queens, males identified; life stages clear (sexual individuals emerged, adults used)."
10-1016-j-anbehav-2026-123545,10.1016/j.anbehav.2026.123545,Animal Behaviour,subjects_source,Y,"Wild-collected from Pfyn-Finges Nature Park and Derborence, Valais, Switzerland, May-July 2023 and 2024. Lab colony reared from field collections."
